﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025092102,   1005.3,   1008.8,     29.1,     23.8,       73,      2.3,    110.0,      6.1,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092103,   1005.5,   1009.0,     28.9,     23.8,       74,      3.4,    100.0,      7.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092104,   1005.5,   1009.0,     28.7,     23.6,       74,      2.7,     90.0,      7.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092105,   1005.6,   1009.1,     28.6,     24.0,       76,      2.8,    100.0,      6.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092106,   1005.9,   1009.4,     28.4,     24.4,       79,      2.9,    100.0,      8.2,    100.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092107,   1006.3,   1009.8,     28.9,     24.3,       76,      2.8,    110.0,      7.5,    100.0,      0.0,      0.0,      1.0,     0.38,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092108,   1006.3,   1009.7,     30.5,     24.2,       69,      3.3,    110.0,      9.4,     90.0,      0.0,      0.0,      1.0,     1.12,     None,     1.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092109,   1006.5,   1009.9,     31.6,     24.0,       64,      5.0,    120.0,     11.0,    100.0,      0.0,      0.0,      1.0,     2.11,     None,     3.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092110,   1006.7,   1010.1,     32.1,     24.5,       64,      3.3,    100.0,      9.7,    120.0,      0.0,      0.0,      0.7,     2.17,     None,     5.79,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092111,   1006.3,   1009.7,     32.7,     24.5,       62,      3.8,    100.0,     12.1,    110.0,      0.0,      0.0,      0.8,     2.75,     None,     8.34,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092112,   1005.3,   1008.7,     33.3,     23.9,       58,      4.2,    100.0,     12.1,    100.0,      0.0,      0.0,      0.6,     2.52,     None,     8.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092113,   1005.5,   1009.0,     28.4,     25.6,       85,      3.2,    130.0,     12.4,    130.0,      2.0,      0.2,      0.2,     1.47,     None,     5.58,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092114,   1005.0,   1008.5,     28.9,     25.3,       81,      3.4,    140.0,      9.4,    140.0,      0.5,      0.2,      0.3,     1.76,     None,     5.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092115,   1004.8,   1008.2,     29.5,     25.5,       79,      3.2,    130.0,      8.1,    140.0,      0.0,      0.0,      0.1,     0.88,     None,     2.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092116,   1004.8,   1008.2,     29.2,     25.6,       81,      2.7,    140.0,      6.8,    130.0,      0.0,      0.0,      0.1,     0.46,     None,     1.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092117,   1004.9,   1008.3,     29.3,     24.6,       76,      2.2,    110.0,      9.4,     90.0,      0.0,      0.0,      0.4,     0.47,     None,     0.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092118,   1005.3,   1008.7,     29.5,     25.1,       77,      2.5,    110.0,      6.9,     80.0,      0.0,      0.0,      0.2,     0.13,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092119,   1005.6,   1009.0,     29.3,     24.6,       76,      2.5,    120.0,      7.1,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092120,   1005.8,   1009.3,     29.3,     25.1,       78,      2.3,    100.0,      7.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092121,   1006.4,   1009.9,     29.0,     25.2,       80,      1.9,    120.0,      7.9,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092122,   1006.8,   1010.3,     28.9,     25.7,       83,      3.2,    120.0,      6.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092123,   1006.5,   1010.0,     28.6,     25.4,       83,      1.6,    100.0,      7.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092124,   1006.4,   1009.9,     28.7,     25.7,       84,      1.8,     80.0,      6.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092201,   1005.9,   1009.4,     27.3,     25.3,       89,      3.0,    100.0,     11.4,    100.0,      1.0,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092202,   1005.3,   1008.8,     27.8,     25.8,       89,      2.5,    110.0,      7.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092203,   1004.7,   1008.2,     28.0,     26.0,       89,      2.1,    110.0,      5.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092204,   1004.7,   1008.2,     28.0,     24.4,       81,      2.1,    120.0,      5.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092205,   1005.0,   1008.5,     27.9,     25.2,       85,      3.1,    100.0,      7.3,     70.0,      0.5,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092206,   1004.8,   1008.3,     27.6,     25.8,       90,      2.4,    100.0,      7.8,     60.0,     -9.8,      0.2,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092207,   1005.5,   1009.0,     27.1,     25.3,       90,      2.3,    120.0,      9.5,    100.0,      2.5,      0.2,      0.0,     0.12,     None,     0.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092208,   1005.4,   1008.9,     27.9,     26.1,       90,      3.5,    100.0,      8.7,    100.0,     -9.8,      0.1,      0.0,     0.49,     None,     0.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092209,   1005.5,   1009.0,     28.9,     26.1,       85,      4.6,    100.0,     12.4,    100.0,      0.5,      0.1,      0.3,     1.08,     None,     2.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092210,   1004.9,   1008.3,     29.6,     26.6,       84,      3.4,    130.0,     11.6,     60.0,      0.5,      0.1,      0.7,     2.03,     None,     5.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092211,   1004.4,   1007.8,     30.0,     25.5,       77,      3.7,    140.0,     13.3,    130.0,      0.5,      0.2,      0.4,     2.09,     None,     7.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092212,   1004.0,   1007.5,     28.2,     25.0,       83,      4.1,    100.0,     12.7,    120.0,      1.5,      0.2,      0.3,     1.45,     None,     5.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092213,   1003.0,   1006.4,     30.0,     26.0,       79,      4.7,     90.0,     12.5,    100.0,      0.0,      0.0,      0.2,     1.99,     None,     6.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092214,   1001.5,   1004.9,     30.5,     25.1,       73,      4.8,    110.0,     11.8,    100.0,      0.0,      0.0,      0.1,     1.76,     None,     5.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092215,   1001.7,   1005.1,     31.0,     25.6,       73,      3.7,    110.0,     12.7,     80.0,      0.0,      0.0,      0.4,     1.63,     None,     4.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092216,   1001.4,   1004.8,     30.6,     24.5,       70,      4.5,    110.0,     12.5,     90.0,      0.0,      0.0,      0.2,     0.89,     None,     1.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092217,   1001.9,   1005.3,     29.3,     25.1,       78,      3.6,    110.0,     12.9,    100.0,     -9.8,      0.1,      0.0,     0.30,     None,     0.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092218,   1001.7,   1005.1,     29.5,     24.8,       76,      4.1,    100.0,     12.6,    100.0,      0.0,      0.0,      0.0,     0.08,     None,     0.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092219,   1001.7,   1005.1,     28.5,     25.1,       82,      4.0,    100.0,     12.3,    100.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092220,   1002.3,   1005.8,     27.7,     25.3,       87,      3.9,    100.0,     14.4,    130.0,      1.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092221,   1003.4,   1006.9,     26.7,     24.7,       89,      4.8,    110.0,     17.1,    100.0,      7.0,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092222,   1002.9,   1006.4,     28.1,     24.7,       82,      4.6,    110.0,     13.5,    100.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092223,   1001.8,   1005.3,     27.8,     24.5,       82,      4.6,    110.0,     12.3,    120.0,      1.0,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092224,   1001.4,   1004.8,     28.5,     24.3,       78,      5.5,    110.0,     14.4,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092301,   1000.8,   1004.3,     26.7,     24.6,       88,      5.0,    120.0,     16.4,    100.0,      2.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092302,   1000.5,   1003.9,     28.1,     24.3,       80,      3.9,    120.0,     12.8,    100.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092303,   1000.3,   1003.7,     29.0,     23.7,       73,      5.2,    120.0,     13.2,    120.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092304,   1000.2,   1003.6,     28.6,     24.2,       77,      4.2,    100.0,     13.3,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092305,   1001.2,   1004.6,     28.4,     24.4,       79,      3.6,    110.0,     11.9,    110.0,      0.5,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092306,   1000.4,   1003.9,     27.6,     24.5,       83,      3.5,     90.0,     11.6,    100.0,      1.5,      0.2,      0.0,     0.01,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092307,   1000.9,   1004.3,     28.0,     24.9,       83,      3.7,    100.0,     13.7,     80.0,      2.0,      0.3,      0.0,     0.04,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092308,   1002.0,   1005.5,     27.3,     24.8,       86,      3.4,    120.0,     11.8,    140.0,      6.5,      0.5,      0.0,     0.06,     None,     0.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092309,   1001.9,   1005.4,     28.1,     24.5,       81,      5.0,    120.0,     13.2,     90.0,      1.5,      0.2,      0.0,     0.11,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092310,   1002.6,   1006.1,     27.9,     25.0,       84,      4.3,    110.0,     11.8,     90.0,      0.5,      0.2,      0.0,     0.17,     None,     0.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092311,   1001.6,   1005.1,     26.6,     23.9,       85,      4.6,    100.0,     15.5,    100.0,      7.5,      0.6,      0.0,     0.10,     None,     0.36,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092312,   1001.9,   1005.4,     26.7,     24.9,       90,      2.9,    100.0,     11.1,     80.0,      1.0,      0.2,      0.0,     0.10,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025092313,   1001.8,   1005.3,     26.3,     25.4,       95,      3.1,     90.0,     11.9,    130.0,     19.0,      0.8,      0.0,     0.09,     None,     0.35,     None,     None,     None,     None,     None,     None,     None,     None
