﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025072113,   1001.2,   1004.6,     29.1,     24.0,       74,      3.2,    110.0,      8.7,    110.0,      0.0,      0.0,      0.0,     1.51,     None,     5.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072114,   1001.5,   1004.9,     28.2,     24.2,       79,      2.2,    100.0,      7.4,     90.0,     -9.8,      0.3,      0.0,     0.79,     None,     2.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072115,   1001.6,   1005.1,     27.7,     24.4,       82,      2.3,    110.0,      5.9,    130.0,     -9.8,      0.4,      0.0,     0.63,     None,     2.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072116,   1001.6,   1005.1,     27.3,     24.2,       83,      2.7,    110.0,      5.8,    120.0,      1.0,      0.4,      0.0,     0.37,     None,     1.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072117,   1001.9,   1005.4,     27.1,     24.6,       86,      2.3,    100.0,      5.8,    100.0,     -9.8,      0.3,      0.0,     0.24,     None,     0.53,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072118,   1002.2,   1005.7,     27.2,     24.3,       84,      2.3,    100.0,      6.7,     80.0,      0.5,      0.2,      0.0,     0.10,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072119,   1002.9,   1006.4,     27.5,     24.4,       83,      1.7,    100.0,      5.7,     90.0,     -9.8,      0.1,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072120,   1003.0,   1006.5,     27.3,     23.8,       81,      2.2,     60.0,      6.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072121,   1003.1,   1006.6,     27.9,     23.3,       76,      1.9,    110.0,      5.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072122,   1002.9,   1006.4,     27.6,     23.6,       79,      2.1,    100.0,      5.8,     70.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072123,   1002.7,   1006.2,     27.6,     23.6,       79,      2.4,    100.0,      6.3,    100.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072124,   1002.6,   1006.1,     26.6,     24.5,       88,      1.6,    100.0,      6.1,     80.0,      0.5,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072201,   1002.3,   1005.8,     26.7,     24.4,       87,      1.9,    100.0,      5.5,     80.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072202,   1001.7,   1005.2,     26.8,     24.3,       86,      3.2,    100.0,      6.4,     70.0,      0.5,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072203,   1001.7,   1005.2,     27.0,     23.9,       83,      2.1,    100.0,      6.3,    110.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072204,   1001.2,   1004.7,     27.1,     23.8,       82,      2.3,    100.0,      7.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072205,   1001.3,   1004.8,     27.4,     23.4,       79,      2.3,    100.0,      5.5,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072206,   1001.3,   1004.8,     27.5,     23.5,       79,      2.3,    100.0,      5.6,    100.0,      0.0,      0.0,      0.0,     0.04,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072207,   1001.8,   1005.3,     27.9,     24.1,       80,      1.5,     80.0,      6.5,    110.0,      0.0,      0.0,      0.0,     0.29,     None,     0.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072208,   1002.2,   1005.6,     29.0,     24.4,       76,      1.7,     90.0,      6.3,     90.0,      0.0,      0.0,      0.0,     0.68,     None,     1.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072209,   1002.3,   1005.7,     29.6,     24.9,       76,      1.2,     90.0,      6.2,     90.0,      0.0,      0.0,      0.0,     0.73,     None,     1.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072210,   1002.5,   1005.9,     30.2,     24.4,       71,      2.0,    100.0,      6.6,     90.0,      0.0,      0.0,      0.0,     0.98,     None,     3.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072211,   1002.3,   1005.7,     30.5,     24.2,       69,      3.4,    110.0,      7.6,    100.0,      0.0,      0.0,      0.0,     1.40,     None,     5.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072212,   1002.1,   1005.5,     30.5,     23.9,       68,      4.4,    120.0,      9.9,     90.0,      0.0,      0.0,      0.0,     1.67,     None,     6.38,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072213,   1001.7,   1005.1,     31.5,     23.9,       64,      4.2,    130.0,     10.3,    120.0,      0.0,      0.0,      0.5,     2.45,     None,     8.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072214,   1001.3,   1004.7,     30.5,     23.4,       66,      3.4,    120.0,     10.0,    110.0,      0.0,      0.0,      0.0,     1.09,     None,     4.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072215,   1000.7,   1004.1,     30.8,     23.7,       66,      3.7,    130.0,     11.6,    110.0,      0.0,      0.0,      0.3,     1.66,     None,     4.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072216,   1000.9,   1004.3,     30.9,     23.6,       65,      4.1,    110.0,     11.0,    110.0,      0.0,      0.0,      0.5,     1.63,     None,     3.56,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072217,   1000.8,   1004.2,     30.6,     24.3,       69,      3.6,    110.0,      8.6,    140.0,      0.0,      0.0,      0.0,     0.86,     None,     1.45,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072218,   1001.1,   1004.5,     30.1,     23.8,       69,      3.5,    110.0,      9.8,     80.0,      0.0,      0.0,      0.1,     0.55,     None,     0.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072219,   1001.7,   1005.1,     29.0,     24.4,       76,      3.2,    110.0,      9.7,     80.0,     -9.8,      0.1,      0.2,     0.12,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072220,   1002.1,   1005.5,     28.4,     24.6,       80,      2.8,    110.0,      8.2,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072221,   1002.4,   1005.8,     28.7,     24.5,       78,      2.9,    110.0,      8.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072222,   1002.6,   1006.1,     28.2,     24.8,       82,      2.9,     90.0,      8.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072223,   1002.3,   1005.7,     28.3,     24.3,       79,      2.8,    100.0,      8.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072224,   1001.9,   1005.4,     27.9,     25.0,       84,      2.4,     90.0,      8.9,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072301,   1001.5,   1005.0,     27.7,     25.0,       85,      2.6,    100.0,      7.7,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072302,   1001.1,   1004.6,     27.3,     25.0,       87,      2.5,     90.0,      7.8,     90.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072303,   1001.0,   1004.5,     27.1,     25.3,       90,      2.2,    100.0,      7.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072304,   1001.1,   1004.6,     26.8,     25.4,       92,      2.9,     90.0,      7.5,    100.0,      0.5,      0.2,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072305,   1001.1,   1004.6,     26.6,     25.2,       92,      2.7,     90.0,      7.7,     60.0,      1.0,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072306,   1001.4,   1004.9,     26.3,     25.3,       94,      1.5,    120.0,      7.4,     90.0,      2.0,      0.5,      0.0,     0.08,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072307,   1001.6,   1005.1,     27.5,     25.5,       89,      2.5,    100.0,      6.0,     90.0,      0.0,      0.0,      0.8,     0.63,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072308,   1001.7,   1005.1,     29.2,     24.8,       77,      3.4,    110.0,      9.2,     90.0,      0.0,      0.0,      0.9,     1.36,     None,     1.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072309,   1001.7,   1005.1,     30.9,     24.1,       67,      3.0,    120.0,      9.2,    140.0,      0.0,      0.0,      1.0,     2.27,     None,     4.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072310,   1001.5,   1004.9,     32.2,     23.7,       61,      4.3,    140.0,      9.5,    110.0,      0.0,      0.0,      0.9,     2.80,     None,     7.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072311,   1001.2,   1004.6,     32.7,     23.4,       58,      4.0,    120.0,     10.5,    140.0,      0.0,      0.0,      0.6,     2.63,     None,     8.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072312,   1000.8,   1004.2,     32.8,     22.6,       55,      4.4,    110.0,     10.7,     80.0,      0.0,      0.0,      0.8,     3.18,     None,    10.88,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072313,   1000.1,   1003.5,     33.6,     23.6,       56,      4.1,    110.0,     11.4,    100.0,      0.0,      0.0,      1.0,     3.78,     None,    12.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072314,    999.6,   1003.0,     33.0,     23.9,       59,      4.2,    110.0,     11.9,    120.0,      0.0,      0.0,      0.9,     3.51,     None,    10.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072315,    999.2,   1002.6,     32.7,     25.3,       65,      3.3,    100.0,     12.1,     40.0,      0.0,      0.0,      1.0,     2.97,     None,     7.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072316,    999.1,   1002.5,     31.2,     25.1,       70,      3.7,     90.0,     11.4,    100.0,      0.0,      0.0,      0.6,     1.82,     None,     3.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072317,    999.0,   1002.4,     30.8,     24.9,       71,      3.9,     90.0,      9.6,     80.0,      0.0,      0.0,      0.5,     1.03,     None,     1.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072318,    999.3,   1002.7,     29.6,     25.4,       78,      3.1,    100.0,      8.8,     80.0,      0.0,      0.0,      0.6,     0.62,     None,     0.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072319,    999.4,   1002.8,     29.5,     25.5,       79,      3.2,    110.0,      7.6,    120.0,      0.0,      0.0,      0.4,     0.11,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072320,    999.8,   1003.2,     29.4,     24.7,       76,      4.6,    120.0,      8.8,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072321,   1000.1,   1003.5,     29.1,     24.7,       77,      3.2,    120.0,      8.4,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072322,   1000.5,   1003.9,     28.7,     25.1,       81,      3.1,    110.0,      8.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072323,   1000.3,   1003.8,     26.9,     25.3,       91,      2.2,    100.0,      8.2,    110.0,      2.5,      0.7,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025072324,    999.7,   1003.2,     27.3,     25.1,       88,      3.5,    100.0,      7.6,    110.0,     -9.8,      1.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
