﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025122111,   1018.8,   1022.4,     20.4,     15.4,       73,      2.1,    100.0,      9.9,     90.0,      0.0,      0.0,      0.0,     0.72,     None,     1.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122112,   1017.6,   1021.2,     21.0,     15.6,       71,      3.3,     80.0,     11.4,     50.0,      0.0,      0.0,      0.0,     0.96,     None,     2.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122113,   1017.6,   1021.2,     20.6,     15.4,       72,      3.6,     60.0,      9.4,     70.0,      0.0,      0.0,      0.0,     0.68,     None,     1.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122114,   1017.3,   1020.9,     20.1,     14.7,       71,      2.4,     70.0,     13.1,     90.0,      0.0,      0.0,      0.0,     0.56,     None,     1.49,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122115,   1017.3,   1020.9,     19.4,     14.5,       73,      2.7,     90.0,     12.0,     60.0,      0.0,      0.0,      0.0,     0.31,     None,     0.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122116,   1017.9,   1021.5,     19.2,     13.8,       71,      2.5,     80.0,     10.3,    100.0,      0.0,      0.0,      0.0,     0.22,     None,     0.33,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122117,   1018.5,   1022.1,     19.0,     13.6,       71,      2.5,     80.0,     10.5,    120.0,      0.0,      0.0,      0.0,     0.07,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122118,   1019.2,   1022.8,     18.9,     13.3,       70,      2.4,     80.0,      9.8,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122119,   1019.8,   1023.4,     19.0,     12.8,       67,      2.7,     90.0,      9.5,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122120,   1019.9,   1023.5,     18.7,     13.4,       71,      3.4,    100.0,     10.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122121,   1019.9,   1023.5,     18.8,     13.4,       71,      2.8,    100.0,      8.8,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122122,   1019.8,   1023.4,     19.2,     13.2,       68,      3.7,    100.0,      9.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122123,   1019.4,   1023.0,     19.3,     13.3,       68,      3.0,    100.0,      9.7,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122124,   1019.2,   1022.8,     19.2,     12.9,       67,      2.6,    100.0,     11.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122201,   1018.8,   1022.4,     19.1,     12.6,       66,      2.3,    110.0,      9.2,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122202,   1018.4,   1022.0,     19.0,     13.0,       68,      2.3,    100.0,     10.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122203,   1018.1,   1021.7,     19.0,     13.2,       69,      2.9,    100.0,      9.8,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122204,   1017.9,   1021.5,     19.0,     13.2,       69,      3.1,    100.0,     10.7,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122205,   1018.2,   1021.8,     19.1,     13.1,       68,      3.0,    100.0,     10.4,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122206,   1018.6,   1022.2,     19.0,     13.6,       71,      3.1,    100.0,      8.8,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122207,   1019.1,   1022.7,     19.0,     13.6,       71,      2.7,    110.0,      7.8,    130.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122208,   1019.6,   1023.2,     18.8,     13.9,       73,      3.4,    110.0,      7.9,    100.0,      0.0,      0.0,      0.0,     0.13,     None,     0.14,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122209,   1019.5,   1023.1,     19.0,     13.9,       72,      3.6,    100.0,      8.9,    100.0,      0.0,      0.0,      0.0,     0.41,     None,     0.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122210,   1019.2,   1022.8,     20.2,     13.7,       66,      3.3,    100.0,      9.7,     90.0,      0.0,      0.0,      0.4,     1.14,     None,     2.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122211,   1018.2,   1021.8,     20.4,     14.1,       67,      4.6,    110.0,     11.8,    130.0,      0.0,      0.0,      0.3,     1.39,     None,     3.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122212,   1016.9,   1020.5,     20.4,     13.6,       65,      6.1,    100.0,     13.8,    110.0,      0.0,      0.0,      0.1,     1.39,     None,     3.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122213,   1016.3,   1019.9,     20.5,     13.7,       65,      4.2,    120.0,     13.0,     90.0,      0.0,      0.0,      0.2,     1.52,     None,     3.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122214,   1015.7,   1019.3,     20.4,     14.1,       67,      5.0,    100.0,     13.4,    100.0,      0.0,      0.0,      0.0,     1.24,     None,     2.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122215,   1015.4,   1019.0,     20.4,     14.3,       68,      4.2,    120.0,     12.7,    120.0,      0.0,      0.0,      0.0,     0.75,     None,     1.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122216,   1015.6,   1019.2,     19.8,     14.6,       72,      4.9,    120.0,     12.7,    130.0,      0.0,      0.0,      0.0,     0.42,     None,     0.62,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122217,   1016.1,   1019.7,     19.5,     14.3,       72,      4.7,    120.0,     10.8,    110.0,      0.0,      0.0,      0.0,     0.13,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122218,   1016.2,   1019.8,     19.6,     14.6,       73,      3.5,    120.0,      9.5,     90.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122219,   1016.6,   1020.2,     19.7,     14.3,       71,      4.2,    110.0,     11.7,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122220,   1016.4,   1020.0,     19.2,     14.7,       75,      3.9,    110.0,      9.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122221,   1016.2,   1019.8,     19.6,     14.4,       72,      3.9,    110.0,     10.1,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122222,   1015.9,   1019.5,     19.6,     14.4,       72,      3.3,    120.0,      9.2,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122223,   1015.4,   1019.0,     19.7,     14.5,       72,      2.9,    120.0,      8.5,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122224,   1015.3,   1018.9,     20.0,     15.0,       73,      4.1,    110.0,     10.0,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122301,   1015.0,   1018.6,     19.7,     15.6,       77,      3.8,    100.0,     10.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122302,   1014.8,   1018.4,     19.8,     15.9,       78,      3.5,    100.0,      9.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122303,   1014.2,   1017.8,     19.8,     16.5,       81,      2.7,     90.0,      8.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122304,   1014.2,   1017.8,     19.7,     16.6,       82,      2.6,    100.0,      7.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122305,   1014.2,   1017.8,     19.9,     16.7,       82,      3.2,    100.0,      7.1,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122306,   1014.3,   1017.9,     19.9,     17.1,       84,      2.2,    100.0,      7.2,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122307,   1014.7,   1018.3,     20.3,     17.1,       82,      2.9,    100.0,      7.4,     80.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122308,   1015.0,   1018.6,     20.9,     17.1,       79,      2.9,    100.0,      7.4,     90.0,      0.0,      0.0,      0.0,     0.23,     None,     0.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122309,   1015.1,   1018.7,     22.6,     17.7,       74,      3.2,    100.0,      8.1,    100.0,      0.0,      0.0,      0.6,     0.90,     None,     1.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122310,   1014.8,   1018.3,     23.7,     17.7,       69,      2.8,    100.0,      7.6,     80.0,      0.0,      0.0,      0.9,     1.36,     None,     2.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122311,   1013.8,   1017.3,     24.9,     17.9,       65,      2.1,    100.0,      8.2,     90.0,      0.0,      0.0,      1.0,     2.20,     None,     4.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122312,   1012.7,   1016.2,     25.3,     17.5,       62,      2.6,     80.0,      8.0,     90.0,      0.0,      0.0,      1.0,     2.35,     None,     4.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122313,   1011.6,   1015.1,     25.8,     17.7,       61,      3.4,    110.0,      7.7,    120.0,      0.0,      0.0,      1.0,     2.44,     None,     4.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122314,   1011.1,   1014.6,     26.3,     17.9,       60,      2.7,    100.0,      7.2,     80.0,      0.0,      0.0,      1.0,     2.27,     None,     3.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122315,   1010.8,   1014.3,     26.0,     17.9,       61,      1.7,     90.0,      6.0,     80.0,      0.0,      0.0,      0.7,     1.48,     None,     2.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122316,   1010.7,   1014.2,     25.7,     16.0,       55,      2.1,    130.0,      4.3,     90.0,      0.0,      0.0,      0.4,     0.76,     None,     0.76,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122317,   1011.0,   1014.5,     25.0,     16.2,       58,      1.6,    140.0,      3.4,    130.0,      0.0,      0.0,      0.7,     0.32,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122318,   1011.6,   1015.1,     24.1,     16.4,       62,      1.5,    140.0,      3.0,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122319,   1012.0,   1015.5,     23.1,     17.1,       69,      2.2,    140.0,      6.4,    100.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122320,   1012.3,   1015.9,     22.0,     17.6,       76,      2.1,    100.0,      4.7,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122321,   1012.8,   1016.4,     21.6,     17.8,       79,      1.6,    120.0,      4.9,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122322,   1012.7,   1016.3,     21.4,     18.0,       81,      1.7,    160.0,      4.3,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025122323,   1012.5,   1016.1,     20.7,     17.3,       81,      1.2,    160.0,      3.8,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
