﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025051315,   1008.2,   1011.6,     30.6,     20.0,       53,      1.8,    340.0,      6.1,    300.0,      0.0,      0.0,      1.0,     2.65,     None,     5.05,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051316,   1008.4,   1011.9,     29.9,     19.3,       53,      2.6,    340.0,      5.6,    350.0,      0.0,      0.0,      0.9,     1.85,     None,     2.71,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051317,   1008.6,   1012.1,     29.4,     18.9,       53,      2.0,    350.0,      5.3,    340.0,      0.0,      0.0,      0.6,     1.08,     None,     1.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051318,   1009.1,   1012.6,     28.7,     18.5,       54,      0.9,    340.0,      4.2,    350.0,      0.0,      0.0,      0.0,     0.26,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051319,   1009.6,   1013.1,     27.8,     19.1,       59,      0.9,    300.0,      2.6,    280.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051320,   1010.0,   1013.5,     27.3,     20.4,       66,      1.2,    140.0,      3.0,     10.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051321,   1010.4,   1013.9,     26.6,     20.7,       70,      1.9,    170.0,      3.9,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051322,   1010.8,   1014.3,     26.1,     20.4,       71,      1.4,    140.0,      3.2,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051323,   1010.8,   1014.3,     26.1,     20.7,       72,      1.2,    180.0,      3.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051324,   1010.3,   1013.8,     25.7,     20.5,       73,      1.5,    180.0,      2.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051401,   1010.0,   1013.5,     25.4,     20.7,       75,      1.0,    180.0,      2.9,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051402,   1009.8,   1013.3,     25.0,     20.7,       77,      2.0,    180.0,      3.6,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051403,   1009.7,   1013.2,     24.5,     20.2,       77,      2.5,    180.0,      4.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051404,   1009.7,   1013.2,     23.8,     20.0,       79,      1.1,    160.0,      4.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051405,   1009.9,   1013.4,     23.5,     19.9,       80,      0.9,    190.0,      2.9,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051406,   1010.5,   1014.0,     23.5,     19.7,       79,      1.6,    170.0,      5.5,    180.0,      0.0,      0.0,      0.4,     0.12,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051407,   1011.2,   1014.7,     24.3,     19.6,       75,      2.5,    170.0,      4.5,    180.0,      0.0,      0.0,      1.0,     0.75,     None,     0.55,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051408,   1011.5,   1015.0,     26.0,     19.7,       68,      0.6,    190.0,      3.8,    200.0,      0.0,      0.0,      1.0,     1.57,     None,     1.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051409,   1011.7,   1015.2,     28.1,     19.4,       59,      1.0,    170.0,      2.1,    180.0,      0.0,      0.0,      1.0,     2.36,     None,     4.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051410,   1011.4,   1014.9,     30.1,     17.9,       48,      1.1,    210.0,      3.0,    130.0,      0.0,      0.0,      1.0,     3.03,     None,     6.89,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051411,   1010.8,   1014.2,     31.6,     17.9,       44,      1.3,    340.0,      4.9,    360.0,      0.0,      0.0,      1.0,     3.43,     None,     8.87,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051412,   1010.4,   1013.8,     31.7,     19.7,       49,      0.9,     50.0,      5.3,    340.0,     -9.8,      0.3,      1.0,     3.50,     None,     9.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051413,   1009.7,   1013.1,     32.0,     20.3,       50,      2.3,     40.0,      6.7,     20.0,     -9.8,      0.1,      0.7,     2.84,     None,     7.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051414,   1009.1,   1012.5,     32.2,     20.8,       51,      2.4,     50.0,      6.7,    120.0,      0.0,      0.0,      1.0,     3.38,     None,     8.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051415,   1008.8,   1012.2,     31.2,     22.0,       58,      3.8,    110.0,      8.5,    100.0,      0.0,      0.0,      1.0,     2.85,     None,     5.69,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051416,   1008.5,   1011.9,     30.8,     22.4,       61,      2.5,    100.0,      7.4,    110.0,      0.0,      0.0,      0.7,     1.59,     None,     2.68,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051417,   1008.4,   1011.8,     30.2,     20.8,       57,      3.5,    130.0,      7.1,    130.0,      0.0,      0.0,      0.2,     0.60,     None,     0.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051418,   1009.0,   1012.5,     29.3,     21.3,       62,      2.4,    140.0,      7.9,    140.0,      0.0,      0.0,      0.4,     0.29,     None,     0.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051419,   1009.3,   1012.8,     28.7,     21.2,       64,      2.5,    140.0,      5.2,    150.0,      0.0,      0.0,      0.1,     0.03,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051420,   1009.9,   1013.4,     28.5,     21.3,       65,      2.2,    150.0,      4.6,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051421,   1010.2,   1013.7,     27.8,     21.8,       70,      1.6,    110.0,      3.5,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051422,   1010.7,   1014.2,     27.7,     22.0,       71,      1.2,    150.0,      3.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051423,   1010.6,   1014.1,     27.7,     21.3,       68,      1.5,    180.0,      4.4,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051424,   1010.4,   1013.9,     27.1,     21.4,       71,      1.8,    180.0,      4.6,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051501,   1009.9,   1013.4,     26.7,     21.5,       73,      0.7,    220.0,      2.3,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051502,   1009.4,   1012.9,     26.3,     21.1,       73,      0.9,    180.0,      2.5,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051503,   1009.5,   1013.0,     26.0,     21.5,       76,      1.0,    230.0,      2.6,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051504,   1009.5,   1013.0,     25.8,     21.5,       77,      0.8,    210.0,      2.7,    230.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051505,   1009.7,   1013.2,     25.3,     21.2,       78,      1.0,    200.0,      3.8,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051506,   1010.1,   1013.6,     25.3,     21.2,       78,      1.0,    190.0,      2.8,    190.0,      0.0,      0.0,      0.4,     0.11,     None,     0.06,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051507,   1010.6,   1014.1,     25.9,     20.9,       74,      0.8,    200.0,      3.7,    200.0,      0.0,      0.0,      0.2,     0.43,     None,     0.50,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051508,   1011.2,   1014.7,     27.0,     20.8,       69,      0.9,    220.0,      3.4,    240.0,      0.0,      0.0,      0.0,     0.96,     None,     1.46,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051509,   1011.0,   1014.5,     28.9,     21.2,       63,      0.6,    340.0,      2.4,    360.0,      0.0,      0.0,      0.3,     1.59,     None,     3.20,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051510,   1011.0,   1014.5,     30.8,     21.3,       57,      1.0,     20.0,      3.6,    330.0,      0.0,      0.0,      1.0,     2.64,     None,     6.09,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051511,   1010.5,   1013.9,     31.7,     22.4,       58,      1.6,    330.0,      5.8,    300.0,      0.0,      0.0,      0.9,     3.16,     None,     8.21,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051512,   1009.8,   1013.2,     32.8,     22.0,       53,      1.7,    320.0,      5.2,    350.0,      0.0,      0.0,      1.0,     3.72,     None,    10.13,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051513,   1009.2,   1012.6,     32.9,     21.8,       52,      2.9,    340.0,      7.0,    360.0,      0.0,      0.0,      1.0,     3.70,     None,     9.60,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051514,   1008.6,   1012.0,     32.5,     21.4,       52,      3.7,    340.0,      7.2,    340.0,      0.0,      0.0,      1.0,     3.32,     None,     7.83,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051515,   1008.3,   1011.7,     32.5,     21.1,       51,      2.5,    340.0,      6.3,    350.0,      0.0,      0.0,      1.0,     2.80,     None,     5.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051516,   1008.1,   1011.5,     30.9,     22.0,       59,      2.1,    100.0,      5.2,    120.0,      0.0,      0.0,      0.6,     1.60,     None,     2.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051517,   1008.0,   1011.4,     30.6,     22.8,       63,      1.6,    100.0,      5.0,     70.0,      0.0,      0.0,      0.0,     0.43,     None,     0.61,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051518,   1008.4,   1011.8,     30.2,     22.4,       63,      2.4,    150.0,      5.6,    140.0,      0.0,      0.0,      0.6,     0.29,     None,     0.15,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051519,   1008.8,   1012.3,     29.5,     22.0,       64,      2.6,    140.0,      5.2,    150.0,      0.0,      0.0,      0.0,     0.03,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051520,   1009.5,   1013.0,     29.0,     22.0,       66,      1.6,    130.0,      4.4,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051521,   1009.8,   1013.3,     28.4,     22.2,       69,      1.6,    110.0,      4.9,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051522,   1010.2,   1013.7,     28.4,     22.4,       70,      1.9,    130.0,      4.3,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051523,   1010.3,   1013.8,     28.2,     22.0,       69,      1.3,    110.0,      5.0,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051524,   1010.1,   1013.6,     27.9,     21.9,       70,      1.4,    170.0,      3.4,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051601,   1009.7,   1013.2,     27.3,     22.3,       74,      1.3,    160.0,      3.4,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051602,   1009.0,   1012.5,     26.8,     22.0,       75,      1.8,    180.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025051603,   1008.6,   1012.1,     26.2,     21.9,       77,      0.7,    140.0,      3.6,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
