﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025012117,   1013.6,   1017.2,     19.2,     10.5,       57,      4.3,    110.0,     12.9,     90.0,      0.0,      0.0,      0.7,     0.37,     None,     0.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012118,   1014.6,   1018.2,     18.8,     11.1,       61,      3.7,    120.0,      9.8,    100.0,      0.0,      0.0,      0.0,     0.03,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012119,   1015.0,   1018.6,     18.6,     11.2,       62,      3.0,    110.0,      8.9,     80.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012120,   1015.5,   1019.1,     18.5,     11.1,       62,      2.9,    100.0,      8.5,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012121,   1015.7,   1019.3,     18.6,     11.0,       61,      2.7,    100.0,      8.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012122,   1016.0,   1019.6,     18.6,     11.2,       62,      2.7,    100.0,      7.1,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012123,   1016.0,   1019.6,     18.6,     11.4,       63,      2.7,    100.0,      7.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012124,   1015.3,   1018.9,     18.8,     11.6,       63,      3.4,    100.0,      9.5,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012201,   1014.9,   1018.5,     19.1,     11.7,       62,      3.6,    110.0,      9.3,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012202,   1014.6,   1018.2,     19.2,     12.0,       63,      2.9,    110.0,      7.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012203,   1014.4,   1018.0,     19.2,     12.2,       64,      3.7,    110.0,     10.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012204,   1013.9,   1017.5,     19.2,     11.8,       62,      3.1,    110.0,      8.7,    110.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012205,   1013.6,   1017.2,     19.4,     11.5,       60,      2.3,    110.0,      9.1,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012206,   1014.3,   1017.9,     19.6,     11.4,       59,      2.8,    110.0,      7.2,    110.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012207,   1015.0,   1018.6,     19.6,     11.4,       59,      1.9,    110.0,      7.5,    160.0,      0.0,      0.0,      0.0,     0.00,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012208,   1015.4,   1019.0,     19.7,     12.0,       61,      2.2,    120.0,      6.0,    170.0,      0.0,      0.0,      0.0,     0.12,     None,     0.19,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012209,   1015.5,   1019.1,     20.4,     12.1,       59,      2.6,    120.0,      5.5,    120.0,      0.0,      0.0,      0.0,     0.40,     None,     0.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012210,   1015.3,   1018.9,     21.1,     12.3,       57,      1.8,    110.0,      8.2,    110.0,      0.0,      0.0,      0.0,     0.75,     None,     1.88,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012211,   1014.8,   1018.4,     22.2,     12.2,       53,      0.6,    150.0,      4.6,     90.0,      0.0,      0.0,      0.0,     1.06,     None,     3.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012212,   1014.1,   1017.7,     22.4,     12.1,       52,      0.9,    180.0,      3.8,    180.0,      0.0,      0.0,      0.0,     1.21,     None,     3.75,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012213,   1013.0,   1016.6,     22.6,     12.3,       52,      0.8,    220.0,      2.6,    170.0,      0.0,      0.0,      0.0,     0.98,     None,     3.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012214,   1012.6,   1016.1,     23.0,     12.9,       53,      0.8,    320.0,      2.8,    340.0,      0.0,      0.0,      0.0,     0.85,     None,     2.52,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012215,   1012.2,   1015.8,     22.1,     14.5,       62,      1.4,    330.0,      4.8,    330.0,      0.0,      0.0,      0.0,     0.81,     None,     2.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012216,   1012.4,   1016.0,     21.1,     14.5,       66,      2.0,    330.0,      4.9,    340.0,      0.0,      0.0,      0.0,     0.49,     None,     0.97,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012217,   1012.8,   1016.4,     20.6,     14.0,       66,      1.1,    340.0,      3.9,    330.0,      0.0,      0.0,      0.0,     0.20,     None,     0.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012218,   1013.4,   1017.0,     20.2,     13.9,       67,      0.4,    280.0,      3.6,     10.0,      0.0,      0.0,      0.0,     0.01,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012219,   1014.3,   1017.9,     20.2,     13.9,       67,      1.8,    280.0,      3.5,    300.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012220,   1014.8,   1018.4,     19.5,     14.3,       72,      1.8,    320.0,      5.3,    270.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012221,   1014.7,   1018.3,     18.5,     15.2,       81,      1.0,     30.0,      3.4,    350.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012222,   1014.6,   1018.2,     18.5,     15.8,       84,      0.9,    320.0,      3.0,     20.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012223,   1014.9,   1018.5,     18.1,     15.7,       86,      0.7,    300.0,      2.7,    280.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012224,   1014.7,   1018.3,     17.5,     16.4,       93,      0.6,    200.0,      2.8,    320.0,      0.5,      0.9,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012301,   1014.3,   1017.9,     17.2,     16.2,       94,      0.5,    170.0,      2.0,    240.0,     -9.8,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012302,   1014.1,   1017.7,     17.4,     16.3,       93,      0.4,    290.0,      2.2,    280.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012303,   1014.1,   1017.7,     17.2,     15.6,       90,      1.0,    300.0,      3.8,    300.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012304,   1013.8,   1017.4,     17.0,     15.7,       92,      1.0,    300.0,      4.4,    330.0,      0.5,      0.4,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012305,   1013.8,   1017.4,     16.7,     15.6,       93,      0.9,    320.0,      4.5,    330.0,     -9.8,      0.3,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012306,   1014.3,   1017.9,     16.5,     15.0,       91,      1.0,    280.0,      5.7,    310.0,     -9.8,      0.1,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012307,   1014.1,   1017.7,     16.5,     15.0,       91,      0.7,    210.0,      3.2,    320.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012308,   1014.2,   1017.8,     16.8,     14.6,       87,      1.4,    320.0,      4.4,     20.0,      0.0,      0.0,      0.0,     0.03,     None,     0.07,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012309,   1015.9,   1019.5,     16.9,     14.7,       87,      1.8,    320.0,      5.4,    330.0,      0.0,      0.0,      0.0,     0.10,     None,     0.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012310,   1016.2,   1019.8,     17.0,     14.5,       85,      1.8,    310.0,      5.2,    320.0,      0.0,      0.0,      0.0,     0.13,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012311,   1015.4,   1019.0,     17.7,     14.0,       79,      2.1,    300.0,      5.2,    310.0,      0.0,      0.0,      0.0,     0.44,     None,     1.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012312,   1014.5,   1018.1,     18.0,     13.5,       75,      3.4,    320.0,      6.6,    320.0,      0.0,      0.0,      0.0,     0.76,     None,     2.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012313,   1013.3,   1016.9,     18.7,     13.6,       72,      1.8,    310.0,      5.7,    290.0,      0.0,      0.0,      0.0,     0.85,     None,     2.67,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012314,   1012.6,   1016.2,     19.0,     13.0,       68,      2.9,    330.0,      6.6,    350.0,      0.0,      0.0,      0.1,     1.07,     None,     3.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012315,   1012.3,   1015.9,     19.7,     13.2,       66,      2.6,    320.0,      6.8,    350.0,      0.0,      0.0,      0.8,     1.62,     None,     3.30,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012316,   1012.9,   1016.5,     18.1,     13.6,       75,      2.1,    330.0,      7.2,    340.0,      0.0,      0.0,      0.3,     0.76,     None,     1.22,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012317,   1013.4,   1017.0,     17.6,     13.3,       76,      1.3,    310.0,      5.3,    330.0,      0.0,      0.0,      0.0,     0.17,     None,     0.28,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012318,   1013.7,   1017.3,     17.4,     13.5,       78,      1.0,    290.0,      4.1,    290.0,      0.0,      0.0,      0.0,     0.02,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012319,   1013.9,   1017.5,     17.3,     13.8,       80,      1.1,    300.0,      3.1,    250.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012320,   1014.5,   1018.1,     17.3,     13.6,       79,      0.4,    220.0,      2.5,    340.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012321,   1014.6,   1018.2,     17.3,     14.0,       81,      0.8,    240.0,      2.1,    330.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012322,   1014.6,   1018.2,     16.6,     12.8,       78,      1.3,    180.0,      3.2,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012323,   1014.1,   1017.7,     16.8,     12.6,       76,      1.3,    180.0,      2.8,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012324,   1013.6,   1017.2,     16.3,     12.3,       77,      0.9,    220.0,      2.4,    200.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012401,   1013.4,   1017.0,     16.6,     12.6,       77,      0.3,    190.0,      2.2,     40.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012402,   1013.2,   1016.8,     16.0,     13.1,       83,      0.6,    120.0,      1.5,     80.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012403,   1013.1,   1016.7,     16.1,     13.6,       85,      0.9,    220.0,      1.5,    160.0,     -9.8,      0.1,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012404,   1012.9,   1016.5,     15.8,     13.8,       88,      0.6,    220.0,      1.6,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025012405,   1012.9,   1016.5,     16.4,     13.7,       84,      0.7,    210.0,      1.6,    240.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
